locus_tag	b_theta_rnaseq_WT_vs_del_MasB_log2FoldChange	b_theta_rnaseq_WT_vs_del_MasB_p_value	b_theta_rnaseq_WT_vs_del_MasB_padj
BT_0464	-0.268506334760126	0.27256044736611	0.663187887942071
BT_0465	0.025888526287765	0.919049936100126	0.985301054586136
BT_0466	0.105189326647028	0.68274672808759	0.914554099270827
BT_0467	-0.04420035272285	0.868029605998361	NA
BT_0468	-0.19923003919361	0.454976694293846	NA
BT_0469	-0.081244198773643	0.755665776543174	NA
BT_0470	-0.078936948177214	0.768176992979004	NA
BT_0471	-0.138880114583817	0.601059848399755	NA
BT_0472	0.050621269953265	0.849901522812191	0.974452274593482
BT_0473	0.161363595879217	0.541370217289428	NA
BT_0474	0.284166573137712	0.287812643956627	NA
BT_0475	-0.043183359241296	0.862512427097593	NA
BT_0476	-0.144736649798107	0.580445960136272	0.87980603485444
BT_0477	0.017823246201266	0.939009546332881	NA
BT_0478	-0.082835628203301	0.750815611907855	NA
BT_0479	0.339124308532299	0.149631494779554	NA
BT_0480	-0.067399328606034	0.78270123741883	NA
BT_0481	-0.20677733915728	0.364896957093543	NA
BT_0482	-0.056805326212713	0.813093648144247	0.960642447064837
BT_0483	-0.215883536712507	0.058284152176203	0.306894860788245
BT_0484	-0.131892954579029	0.238586106628357	0.632140886425168
BT_0485	0.028013313264411	0.903841398835203	NA
BT_0486	-0.076915754626806	0.474431393804875	0.82621319537483
BT_0487	0.070466508203144	0.561897851567227	0.868236587366759
BT_0488	-0.025468136391961	0.801425768708085	0.960295789752465
BT_0489	-0.011176793883846	0.924314997550211	0.986303683276576
BT_0490	0.046363733273391	0.777051734581064	0.955708335069618
BT_0491	-0.139690239564887	0.435101582643243	NA
BT_0492	0.029882108398438	0.876409028571541	NA
BT_0493	-0.341687632143399	0.20164135284184	NA
BT_0494	0.397903966477918	0.137199755603642	NA
BT_0495	0.065770998061118	0.805548155013484	NA
BT_0496	0.162010767256271	0.544684065002012	NA
BT_0497	0.321732996444522	0.219726825056507	NA
BT_0498	0.360016885070247	0.124605224862313	0.465543792736709
BT_0499	-0.495836129643589	2.96214171454e-4	0.005988108582054
BT_0500	0.025324382190855	0.902405731778916	0.983312534912097
BT_0501	0.134877844435047	0.363110361568315	0.741446225599128
BT_0502	0.195129252407048	0.051207213361821	0.285185987352973
BT_0503	-0.013422678637784	0.890919204852111	0.983198774735602
BT_0504	-0.125692522872158	0.2496356947544	0.643678068523133
BT_0505	0.176157712304966	0.455022305720954	0.816030824259619
BT_0506	0.015502900150544	0.953708493712433	0.99003027334098
BT_0507	-0.151668356116288	0.508012628538007	NA
BT_0508	0.080290298971579	0.761690556628767	NA
BT_0509	0.140821331976908	0.569680194931679	0.872158926048123
BT_0510	-0.036389836863283	0.767098539468808	0.949628504935893
BT_0511	-0.246221147293341	0.006028649462109	0.064124501110046
BT_0512	-0.067758430247226	0.7985527888421	NA
BT_0513	0.168271865192726	0.522142465268399	NA
BT_0514	-0.059689690061061	0.698069298016295	0.918129245665572
BT_0515	-0.230840690050275	0.352413801197282	0.736530944436455
BT_0516	0.335508636454899	0.17974759902264	0.560696048443172
BT_0517	0.135534258533838	0.541449253676571	0.86468901028193
BT_0518	0.151324458903917	0.120887230605832	0.459798728468545
BT_0519	0.145631660869221	0.197927889739599	0.584046893997737
BT_0520	0.113246156388513	0.368357967231128	0.746109521797108
BT_0521	-0.300662142371157	0.255349149921035	NA
BT_0522	0.093197132889299	0.695947484841076	0.918129245665572
BT_0523	-0.249969801061233	0.07814244824478	0.365630713718223
BT_0524	-0.090122701387786	0.632111565455174	0.903131966986478
BT_0525	-0.079738682724284	0.744777476164458	0.940352237848776
BT_0526	0.104839035490425	0.512573474751396	0.848766585155395
BT_0527	0.093200390514252	0.643743629899132	0.905597055671251
BT_0528	0.09390549915448	0.702224162429957	0.920559259612681
BT_0529	0.215179677387946	0.343130731406779	0.729159571347702
BT_0530	0.06019839100766	0.806878827024168	0.960295789752465
BT_0531	-0.195815791614558	0.39158207572844	0.766224796591707
BT_0532	-0.326862851483796	0.067469012312828	0.33405834377894
BT_0533	-0.05720148751664	0.693856189497797	0.91712105632072
BT_0534	-0.023916805011667	0.726806048947067	NA
BT_0535	-0.160638050440531	0.082318901789053	0.376977298681032
BT_0536	-0.038403362438442	0.885834291648694	NA
BT_0537	-0.541795618237513	0.015277499085989	0.125901732332511
BT_0538	-0.050402212208568	0.768079631578696	NA
BT_0539	-0.043047077864308	0.672392877892258	0.912436058231807
BT_0540	-0.061312135796366	0.483842723192632	0.826894219599178
BT_0541	0.06786944981143	0.55090622905823206	0.866541109802265
BT_0542	-0.37206115923121	1.06727747718895e-5	3.79142552333e-4
BT_0543	0.549367116574225	8.22984623586303e-5	0.002150929098359
BT_0544	0.296777776509731	0.150575615005086	0.509672687607409
BT_0545	0.065691101505001	0.74745825984699	0.94127026333812
BT_0546	0.133480173349557	0.271402656242885	0.663187887942071
BT_0547	0.181678506879179	0.087015191502459	0.385343059427668
BT_0548	0.207836129607993	0.219201815075713	0.607160818593515
BT_0549	-0.31081138061185	0.001004644155949	0.015709371652206
BT_0550	0.173204984660906	0.171846400984466	0.54421313705032
BT_0551	0.011979411068915	0.91183802642729	0.984405151168699
BT_0552	0.138864805752147	0.313922744261088	0.69911340307445
BT_0553	0.182685788858022	0.039254900929525	0.239389470835219
BT_0554	0.300347430392335	9.49309778354759e-5	0.002429038097203
BT_0555	0.309411212441149	5.60057092799e-4	0.009947810206555
BT_0556	0.270897594330404	0.004284189829219	0.049538595424063
BT_0557	0.217752619241348	0.012886221983351	0.112531470732893
BT_0558	-0.026693510609723	0.866975085731673	0.97879106408275
BT_0559	0.088500732796569	0.630618452660625	0.903131966986478
BT_0560	-0.131678193230399	0.292845869403006	0.675189104229629
BT_0561	0.015389163892363	0.92786322807063	0.986303683276576
BT_0562	-0.024852621517351	0.871397269065789	0.980600862093446
BT_0563	0.081442965148473	0.703279324360187	0.920559259612681
BT_0564	0.07872879379773	0.742517112218492	0.938714305685107
BT_0565	-0.186314033180929	0.01019279307595	0.096370619805948
BT_0566	0.015237917470494	0.952944920593803	0.99003027334098
BT_0567	0.176284450193208	0.474978344805694	0.82621319537483
BT_0568	-0.130225484304438	0.579758871912813	0.879405448985974
BT_0569	-0.141790022182206	0.388911291114227	0.764908642884272
BT_0570	0.050817008990055	0.518298847166201	0.849309988697332
BT_0571	0.058476103075565	0.619877848627092	0.899546703874019
BT_0572	0.071917633699646	0.605920770565748	0.89156094242777
BT_0573	0.186356932820791	0.031079363889858	0.20343361801966
BT_0574	0.25798520329572	0.003055787928899	0.037520563865237
BT_0575	0.238401597133655	0.22810111614235	0.618696800566981
BT_0576	-0.052420699375111	0.75106818879269	0.942268266116614
BT_0577	0.027277988215908	0.872598088815594	0.980600862093446
BT_0578	0.021705292481272	0.808625191884741	0.960295789752465
BT_0579	0.122731851256861	0.266271186893257	0.660085550706251
BT_0580	0.165520999581241	0.090512561652632	0.394268408436883
BT_0581	-0.096074751251775	0.248169169345212	0.643095602432103
BT_0582	0.302489797453572	0.012296317733049	0.108415003819818
BT_0583	0.048587041225232	0.594796711846006	0.887948253220945
BT_0584	0.027462232472467	0.703532936402401	0.920559259612681
BT_0585	0.064821973673313	0.389446899564948	0.764908642884272
BT_0586	-0.070190029871415	0.332331218116663	0.720379103725634
BT_0587	0.155026908246536	0.098655711998705	0.411619149554812
BT_0588	-0.146736056207145	0.462127719756575	0.820575379404258
BT_0589	0.128582357094434	0.114359246362254	0.447529927742767
BT_0590	0.242125040401184	0.002536562667011	0.032434677533497
BT_0591	0.042129221396827	0.611427470800199	0.895243343600611
BT_0592	-0.276840080384464	0.296882362774617	NA
BT_0593	0.034894946439126	0.895632111894569	NA
BT_0594	0.129798683868464	0.519090837239256	NA
BT_0595	-0.005320276487549	0.980109260698534	0.994408123515383
BT_0596	-0.051025537677178	0.764194979542382	0.947765108173312
BT_0597	-0.32580067522227	0.106120816588488	0.428522375179986
BT_0598	-0.048786198202499	0.811237387977364	0.960295789752465
BT_0599	0.01586055385591	0.937478747222338	0.987833702746544
BT_0600	-0.162025062697495	0.416066534276291	0.787120011668039
BT_0601	0.038278373458872	0.846672765526012	0.97345437387556
BT_0602	0.069130749509746	0.691549201073297	0.916139944506587
BT_0603	-0.185875547612076	0.447032735664181	0.812968578427057
BT_0604	-0.117991017287154	0.595909449650827	0.888631410357065
BT_0605	0.085671251466503	0.729127711591702	0.931492950362104
BT_0606	-0.132426684666726	0.596911651721572	0.888929480524718
BT_0607	-0.049964136293218	0.84316580221091	0.971698793792038
BT_0608	-0.131818301874666	0.549802453809148	0.865852986215043
BT_0609	0.035117531090412	0.888387294749742	0.983198774735602
BT_0610	0.166576029941394	0.439806697556654	0.807047495666899
BT_0611	-0.130221089428041	0.604234225872188	0.891037782920398
BT_0612	0.129303716175074	0.397242371001912	0.770683900050899
BT_0613	-0.005940087783299	0.978985508646477	0.994408123515383
BT_0614	0.015233904417188	0.916567115863765	0.985301054586136
BT_0615	0.127760537603329	0.448655737653636	0.814397044642319
BT_0616	-0.149308666375668	0.366333326259233	0.744260766675477
BT_0617	0.147281267993246	0.286268394004779	0.673401019964049
BT_0618	0.414461808791397	0.001713624571848	0.023750576925731
BT_0619	0.286517077694974	0.053153427225503	0.292024609937109
BT_0620	0.525343393160623	0.001460360049551	0.020880823184162
BT_0621	0.267961820258835	0.096296805929783	0.406870684638656
BT_0622	0.246148861421037	0.122103690497322	0.460595261370825
BT_0623	0.028933777189107	0.676576590899802	0.913091488551999
BT_0624	0.067366186026093	0.673892254252814	0.912436058231807
BT_0625	-0.079619534031019	0.39808505765468	0.771092231846731
BT_0626	0.139603899365324	0.120011241468753	0.457766271141392
BT_0627	0.068630832162428	0.438065452087032	0.805251107017426
BT_0628	0.112084110545095	0.260293382112278	0.656836886309536
BT_0629	-0.278885726773177	0.004027188289122	0.047229108813772
BT_0630	-0.048862814543421	0.742710553418525	0.938714305685107
BT_0631	-0.072420602788611	0.485772281860095	0.828059307063521
BT_0632	0.117334922234713	0.146389489407613	0.502255994643174
BT_0633	-0.231345336611533	0.119959319105199	0.457766271141392
BT_0634	-0.044967715495918	0.82701676800114	0.965864779481702
BT_0635	-0.335332695496507	0.014270258042015	0.119758885724162
BT_0636	-0.190872369331543	0.123390885147018	0.46401567189408
BT_0637	0.36532807725365	0.011958358771885	0.106202996957105
BT_0638	0.334525706938767	0.021003022436172	0.156569888393874
BT_0639	0.019289781051684	0.931203485765635	NA
BT_0640	-0.185567644396184	0.460743060455107	0.82003621660356
BT_0641	-0.323865321462434	3.62477979139633e-5	0.001085387434661
BT_0642	0.0459500345312	0.661715070777873	0.907855947250715
BT_0643	0.050145057760313	0.613387068612322	0.897035685072937
BT_0644	0.11105527704901	0.203397029141402	0.591081847416961
BT_0645	0.135541843410661	0.108210959142616	0.432725573227138
BT_0646	-0.064774079550014	0.407765071076409	0.777470171814992
BT_0647	-0.126592475673191	0.383964395050451	0.76117916755782
BT_0648	-0.285713991446213	0.263735986025401	0.659890088294897
BT_0649	-0.058387188773188	0.824023331396329	0.964147848553122
BT_0650	-0.189339278911493	0.254850439394639	0.650731163813667
BT_0651	-0.146774857579219	0.477454121975212	0.82621319537483
BT_0652	-0.317835899447565	0.196919003858633	0.584046893997737
BT_0653	-0.813958576446211	1.16439095205041e-5	4.057199852e-4
BT_0654	-0.549727011146804	9.079725757315179e-11	1.07170053374246e-8
BT_0655	-0.215169490391667	0.001003912434912	0.015709371652206
BT_0656	-0.133109277490682	0.098799425692787	0.411619149554812
BT_0657	0.085123708489024	0.360222355772065	0.740365754252374
BT_0658	-0.047861040401063	0.618846441062626	0.899546703874019
BT_0659	-0.121910698491779	0.48150706284138	0.82621319537483
BT_0660	-0.031772724721628	0.882121146027208	0.983198774735602
BT_0661	-0.565136478129366	0.013863193734431	0.118408241147984
BT_0662	-0.178329247850036	0.450736736036206	NA
BT_0663	0.052793147828316	0.819788361287621	NA
BT_0664	-0.108091239876845	0.680744346206323	NA
BT_0665	-0.163312722833078	0.446111048887473	NA
BT_0666	0.030048388784702	0.800561693637339	NA
BT_0667	0.031378100563852	0.855534682393279	NA
BT_0668	-0.325456974365518	0.133855766681513	NA
BT_0669	-0.266613973096792	0.266800947149272	0.660951026147045
BT_0670	-0.281691392537975	0.265110256844356	0.659890088294897
BT_0671	-0.026130846258007	0.907872602232859	NA
BT_0672	-0.305290540563138	0.220420715632133	NA
BT_0673	-0.077063938744605	0.640435906021415	0.90387738911791
BT_0674	0.097652332417477	0.35166596500098	0.736530944436455
BT_0675	0.256259201767942	0.068397436503344	0.336222103160831
BT_0676	0.367603098861573	0.007196934012393	0.073557490366884
BT_0677	0.051718558272402	0.549943246778835	0.865852986215043
BT_0678	0.032216135690288	0.677844639463203	0.913224616733182
BT_0679	0.071677074952456	0.368670679259134	0.746109521797108
BT_0680	-0.014966294056586	0.837541137292967	0.968266357458125
BT_0681	0.172136058183258	0.422525260224242	0.792424360410304
BT_0682	0.082045562238322	0.568627520297403	0.871641431406869
BT_0683	-0.097930088023579	0.606233041544233	0.891562178058822
BT_0684	0.298380951097067	0.193093134883083	0.579565994432764
BT_0685	-0.102666146506455	0.350459995978872	0.735704604295291
BT_0686	0.08756967086597	0.646306322747757	0.905905807987329
BT_0687	0.0588434723005	0.552922699272316	0.866541109802265
BT_0688	-0.033085855764174	0.901681541785731	NA
BT_0689	-0.014264340016362	0.922869197003813	0.986303683276576
BT_0690	0.090638491646984	0.445324556912871	0.811879697929346
BT_0691	0.370139297604301	0.084763497807058	0.382237865172675
BT_0692	0.120168693824086	0.484077959046771	0.826910015010333
BT_0693	-0.307820199184036	0.001759380144735	0.023866087512829
BT_0694	0.065455799405574	0.548706179999406	0.865181419679897
BT_0695	-0.021589080614455	0.837385472916283	0.968266357458125
BT_0696	0.099184682165458	0.476894315828433	0.82621319537483
BT_0697	0.147529330632169	0.114189803566282	0.447364435385646
BT_0698	0.122763069505175	0.306345724665419	0.687258740987596
BT_0699	-0.097164160879663	0.320429836309079	0.706722586530995
BT_0700	-0.110813195861919	0.186114733490946	0.571303531747795
BT_0701	0.003106832493298	0.976588360493201	0.994209212941533
BT_0702	0.223866264146953	0.112168693749596	0.442745685469011
BT_0703	0.149618200499221	0.387606908687704	0.764908642884272
BT_0704	0.183371926138898	0.10519759844827101	0.426558293848952
BT_0705	0.018085844027633	0.893439008510338	0.983198774735602
BT_0706	-0.065229150108481	0.667736627097767	NA
BT_0707	-0.23673684069732	0.246825262344855	NA
BT_0708	-0.222682655248176	0.070614918765514	0.342256464618802
BT_0709	-0.122873796193886	0.646377056390972	NA
BT_0710	-0.282876033209926	0.2903431809299	NA
BT_0711	-0.023547143901385	0.762545775220887	0.947765108173312
BT_0712	0.038324692645929	0.653541018146578	0.905905807987329
BT_0713	0.046512783886679	0.566735807616828	0.870978591689107
BT_0714	0.0917563033523	0.275934037848617	0.665552171712651
BT_0715	0.168668708113068	0.151645017246688	0.51084828573519
BT_0716	0.24471958900047	0.059560616001389	0.310003263085464
BT_0717	0.200040399577503	0.319804022342867	0.706071798549525
BT_0718	0.135615058853062	0.14409149317002	0.497588339424504
BT_0719	0.084990579992744	0.289171604938129	0.675189104229629
BT_0720	-0.007860634238182	0.930864113333366	0.986303683276576
BT_0721	-0.051103741105962	0.567225461340822	0.871022884851317
BT_0722	0.071944584371686	0.758447593470467	0.945862216942209
BT_0723	-0.281815132051092	0.28084887573444	NA
BT_0724	-0.015229863893362	0.951914217348409	0.99003027334098
BT_0725	0.078305580872301	0.737207561686856	0.93528329878075
BT_0726	-0.138611137802897	0.417547150545687	NA
BT_0727	5.85226249756905e-5	0.99968309770994	0.99968309770994
BT_0728	-0.139012274219436	0.381950030131313	0.759545193984938
BT_0729	0.022614640449138	0.837036654801093	0.968266357458125
BT_0730	-0.093319099366676	0.256941492945385	0.653486019769214
BT_0731	-0.01808229308748	0.926950120124073	0.986303683276576
BT_0732	0.01891276791415	0.894405210357656	0.983198774735602
BT_0733	-0.177180360954403	0.136777862177895	0.486365595441126
BT_0734	-0.025659533331728	0.846817510807846	0.97345437387556
BT_0735	-0.246987793409668	0.001274578657909	0.019131042668446
BT_0736	-0.263401880380808	0.002504083889732	0.032210326290674
BT_0737	0.095061954044787	0.447900691944663	0.814142390375322
BT_0738	0.141725133193423	0.050407802418934	0.282886731673126
BT_0739	-0.030838852666194	0.892216219432218	0.983198774735602
BT_0740	0.008619545333605	0.946526989107007	0.989795275678874
BT_0741	0.02502881047476	0.834515866324814	0.967480860315615
BT_0742	-0.023003041110396	0.850237298994693	0.974452274593482
BT_0743	0.154877031611616	0.098702043506959	0.411619149554812
BT_0744	-0.040600846590644	0.821057354734833	0.96320899678575
BT_0745	0.523887178736636	0.013401561055813	0.115925087241658
BT_0746	0.031732988014823	0.860098769944087	0.976365219154119
BT_0747	0.077426641567152	0.475605345676309	0.82621319537483
BT_0748	0.295793753641847	0.001117518260654	0.01703749714888
BT_0749	-4.03656205079291e-5	0.99967189304324	0.99968309770994
BT_0750	0.170152901024193	0.141898492638058	0.493892351767915
BT_0751	0.194445869888593	0.171935060516581	0.54421313705032
BT_0752	-0.145769245567628	0.534436374800777	0.858975709917808
BT_0753	-0.374617091218863	0.01185221061312	0.106032368296837
BT_0754	0.119561621156711	0.398970196143545	0.77158136770044
BT_0755	0.211602632647941	0.228641031665441	0.618785158922964
BT_0756	-0.317003658033148	0.021923331830981	0.162055497312238
BT_0757	-0.044149056654695	0.716517735402796	0.928459966220076
BT_0758	-0.03628391910785	0.887173256472255	NA
BT_0759	-0.108238494443693	0.293287373196885	NA
BT_0760	-0.202655950165725	0.444010778436407	0.810696326496413
BT_0761	-0.045453456200784	0.756248757678403	0.944407578274839
BT_0762	0.127466522844211	0.5875117879811	0.883925013249526
BT_0763	0.311684895203613	0.216770399339162	0.606855066471655
BT_0764	0.429566550886751	0.024578114231365	0.174285503822802
BT_0765	0.078245010386014	0.614589304739822	0.898075984841458
BT_0766	0.227139753783761	0.011158518881795	0.101312706174905
BT_0767	0.311701980717391	0.11211907152736	0.442745685469011
BT_0768	0.070433598343281	0.733717884270895	0.934124474094365
BT_0769	-0.116025578625709	0.238127223840801	0.631382255096732
BT_0770	-0.065269234796622	0.438502123051291	0.805275930247397
BT_0771	-0.047332101143267	0.593865589087423	0.887490219444104
BT_0772	-0.184371724940287	0.319576449948737	0.706071798549525
BT_0773	0.141904784625055	0.12661337692677	0.467485717633755
BT_0774	0.016032154516616	0.896065497486712	0.983271369839468
BT_0775	0.041127849101367	0.783009774923266	0.957244492630882
BT_0776	0.019044615660385	0.876535075511366	0.982085348209203
